Comprobante,Fecha,Año,Mes,Mes_nombre,Código producto,Nombre producto,Descripción,Marca,Costo
CC-3-102,2025-10-31,2025,10,Oct,P27930-41,PANEL LED SQ 4000K 40W NW 100-277V SYLVANIA,PANEL LED SQ 4000K 40W NW 100-277V SYLVANIA,SYLVANIA,60288.85
CC-3-102,2025-10-31,2025,10,Oct,P27667-19,BOMBILLA REFLED ES50 3000K 6W WW GU10 MV CJ  SYLVANIA,BOMBILLA REFLED ES50 3000K 6W WW GU10 MV CJ  SYLVANIA,SYLVANIA,47235.0
CC-3-102,2025-10-31,2025,10,Oct,70100,TUBO METALICO (EMT) 1/2 MAXWELL,TUBO METALICO (EMT) 1/2 MAXWELL,MAXWELL,510638.34
CC-3-102,2025-10-31,2025,10,Oct,70100S,TUBO METALICO (EMT) LINEAL 1/2 MAXWELL,TUBO METALICO (EMT) LINEAL 1/2 MAXWELL,MAXWELL,479964.32
CC-3-102,2025-10-31,2025,10,Oct,70101,TUBO METALICO (EMT) 3/4 MAXWELL,TUBO METALICO (EMT) 3/4 MAXWELL,MAXWELL,1055943.61
CC-3-102,2025-10-31,2025,10,Oct,70101S,TUBO METALICO (EMT) LINEAL 3/4 MAXWELL,TUBO METALICO (EMT) LINEAL 3/4 MAXWELL,MAXWELL,84145.6
CC-3-102,2025-10-31,2025,10,Oct,70102,"TUBO METALICO (EMT) 1"" MAXWELL",TUBO METALICO (EMT) 1 MAXWELL,MAXWELL,16953.96
CC-3-102,2025-10-31,2025,10,Oct,70103,"TUBO METALICO (EMT) 1"" 1/4 MAXWELL",TUBO METALICO (EMT) 1 1/4 MAXWELL,MAXWELL,27470.87
CC-3-102,2025-10-31,2025,10,Oct,70126,CURVA METALICA (EMT) 1/2 MAXWELL,CURVA METALICA (EMT) 1/2 MAXWELL,MAXWELL,97396.69
CC-3-102,2025-10-31,2025,10,Oct,70127,CURVA METALICA (EMT) 3/4 MAXWELL,CURVA METALICA (EMT) 3/4 MAXWELL,MAXWELL,53658.79
CC-3-102,2025-10-31,2025,10,Oct,70128,"CURVA METALICA (EMT) 1"" MAXWELL",CURVA METALICA (EMT) 1 MAXWELL,MAXWELL,1512.6
CC-3-102,2025-10-31,2025,10,Oct,70129,"CURVA METALICA (EMT)1"" 1/4 MAXWELL",CURVA METALICA (EMT)1 1/4 MAXWELL,MAXWELL,3147.9
CC-3-102,2025-10-31,2025,10,Oct,70143,TERMINAL METALICA (EMT) 1/2 ACERO MAXWELL,TERMINAL METALICA (EMT) 1/2 ACERO MAXWELL,MAXWELL,55397.76
CC-3-102,2025-10-31,2025,10,Oct,70144,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,303902.63
CC-3-102,2025-10-31,2025,10,Oct,70145,"TERMINAL METALICA  (EMT) 1"" ACERO MAXWELL",TERMINAL METALICA  (EMT) 1 ACERO MAXWELL,MAXWELL,100140.64
CC-3-102,2025-10-31,2025,10,Oct,70151,UNION METALICA  (EMT) 1/2 ACERO MAXWELL,UNION METALICA  (EMT) 1/2 ACERO MAXWELL,MAXWELL,38625.12
CC-3-102,2025-10-31,2025,10,Oct,70152,UNION METALICA (EMT) 3/4 ACERO MAXWELL,UNION METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,63462.16
CC-3-102,2025-10-31,2025,10,Oct,70153,"UNION METALICA (EMT) 1"" ACERO MAXWELL",UNION METALICA (EMT) 1 ACERO MAXWELL,MAXWELL,2800.83
CC-3-102,2025-10-31,2025,10,Oct,70154,"UNION METALICA (EMT) 1"" 1/4 ACERO MAXWELL",UNION METALICA (EMT) 1 1/4 ACERO MAXWELL,MAXWELL,1507.57
CC-3-102,2025-10-31,2025,10,Oct,70159,CONECTOR RECTO 1/2 ACERO MAXWELL,CONECTOR RECTO 1/2 ACERO MAXWELL,MAXWELL,30545.61
CC-3-102,2025-10-31,2025,10,Oct,70185,TAPA CIEGA METALICA 5800 MAXWELL,TAPA CIEGA METALICA 5800 MAXWELL,MAXWELL,60198.03
CC-3-102,2025-10-31,2025,10,Oct,70189,CAJA DE INTEMPERIE  5800 3 SALIDAS 1/2 MAXWELL,CAJA DE INTEMPERIE  5800 3 SALIDAS 1/2 MAXWELL,MAXWELL,14047.83
CC-3-102,2025-10-31,2025,10,Oct,70190,CAJA DE INTEMPERIE 5800 3 SALIDAS 3/4 MAXWELL,CAJA DE INTEMPERIE 5800 3 SALIDAS 3/4 MAXWELL,MAXWELL,259817.64
CC-3-102,2025-10-31,2025,10,Oct,70193,CAJA DE INTEMPERIE 5800 5 SALIDAS 3/4 MAXWELL,CAJA DE INTEMPERIE 5800 5 SALIDAS 3/4 MAXWELL,MAXWELL,29222.48
CC-3-102,2025-10-31,2025,10,Oct,70196,CAJA DE INTEMPERIE 2400 5 SALIDAS 3/4 MAXWELL,CAJA DE INTEMPERIE 2400 5 SALIDAS 3/4 MAXWELL,MAXWELL,78820.78
CC-3-102,2025-10-31,2025,10,Oct,70198,CAJA DE INTERPERIE OCTAGONAL 1/2 MAXWELL,CAJA DE INTERPERIE OCTAGONAL 1/2 MAXWELL,MAXWELL,41157.99
CC-3-102,2025-10-31,2025,10,Oct,70200,TAPA CIEGA INTEMPERIE 5800 MAXWELL,TAPA CIEGA INTEMPERIE 5800 MAXWELL,MAXWELL,2456.18
CC-3-102,2025-10-31,2025,10,Oct,70201,TAPA CIEGA INTEMPERIE 2400 MAXWELL,TAPA CIEGA INTEMPERIE 2400 MAXWELL,MAXWELL,3914.28
CC-3-102,2025-10-31,2025,10,Oct,70214,GRAPA DOBLE 1/2 MAXWELL,GRAPA DOBLE 1/2 MAXWELL,MAXWELL,9275.98
CC-3-102,2025-10-31,2025,10,Oct,70215,GRAPA DOBLE 3/4 MAXWELL,GRAPA DOBLE 3/4 MAXWELL,MAXWELL,18111.73
CC-3-102,2025-10-31,2025,10,Oct,70221,CORAZA  FLEXIBLE GRIS 1/2 MAXWELL,CORAZA  FLEXIBLE GRIS 1/2 MAXWELL,MAXWELL,71050.41
CC-3-102,2025-10-31,2025,10,Oct,70223,TAPA CIEGA INTEMPERIE OCTAGONAL MAXWELL,TAPA CIEGA INTEMPERIE OCTAGONAL MAXWELL,MAXWELL,16376.48
CC-3-102,2025-10-31,2025,10,Oct,80166,VARILLA ROSCADA 3/8 MAXWELL,VARILLA ROSCADA 3/8 MAXWELL,MAXWELL,145843.85
CC-3-102,2025-10-31,2025,10,Oct,80149,RIEL CHANEL 4X2 RANURADO 3 METROS MAXWELL,RIEL CHANEL 4X2 RANURADO 3 METROS MAXWELL,MAXWELL,28352.92
CC-3-102,2025-10-31,2025,10,Oct,70217A,CINTA AISLANTE 5MT AZUL 3NET,CINTA AISLANTE 5MT AZUL 3NET,3NET,3446.17
CC-3-102,2025-10-31,2025,10,Oct,70217B,CINTA AISLANTE 5MT BLANCA 3NET,CINTA AISLANTE 5MT BLANCA 3NET,3NET,3159.86
CC-3-102,2025-10-31,2025,10,Oct,70217AM,CINTA AISLANTE  5MT AMARILLA 3NET,CINTA AISLANTE  5MT AMARILLA 3NET,3NET,3446.19
CC-3-102,2025-10-31,2025,10,Oct,70217R,CINTA AISLANTE 5MT ROJA 3NET,CINTA AISLANTE 5MT ROJA 3NET,3NET,2297.46
CC-3-102,2025-10-31,2025,10,Oct,70217V,CINTA AISLANTE  5MT VERDE 3NET,CINTA AISLANTE  5MT VERDE 3NET,3NET,2297.49
CC-3-102,2025-10-31,2025,10,Oct,70181,CAJA METALICA 5800 MAXWELL,CAJA METALICA 5800 MAXWELL,MAXWELL,173080.64
CC-3-102,2025-10-31,2025,10,Oct,70182,CAJA METALICA 2400 MAXWELL,CAJA METALICA 2400 MAXWELL,MAXWELL,202324.81
CC-3-102,2025-10-31,2025,10,Oct,70184,CAJA METALICA OCTAGONAL MAXWELL,CAJA METALICA OCTAGONAL MAXWELL,MAXWELL,36436.71
CC-3-102,2025-10-31,2025,10,Oct,60103,SOCKET GU10 CEB,SOCKET GU10 CEB,CEB,17882.24
CC-3-102,2025-10-31,2025,10,Oct,60104,JUEGO DE GUAYA CEB,JUEGO DE GUAYA CEB,CEB,71769.96
CC-3-102,2025-10-31,2025,10,Oct,TE8MG-BIMETALICO,TABLERO 08 CTOS 1F 75 AMP GAL BIM TERCOL,TABLERO 08 CTOS 1F 75 AMP GAL BIM TERCOL,TERCOL,34361.25
CC-3-102,2025-10-31,2025,10,Oct,TRP312TG,TABLERO 12 CTOS 3F 225 AMP TOTALIZADOR GAL TERCOL,TABLERO 12 CTOS 3F 225 AMP TOTALIZADOR GAL TERCOL,TERCOL,0.0
CC-3-102,2025-10-31,2025,10,Oct,NORM-A14-DES,ALAMBRE TW 14AWG DESNUDO NORMA X MT,ALAMBRE TW 14AWG DESNUDO NORMA X MT,MT,79532.25
CC-3-102,2025-10-31,2025,10,Oct,NORM-A14-DES,ALAMBRE TW 14AWG DESNUDO NORMA X MT,ALAMBRE TW 14AWG DESNUDO NORMA X MT,MT,0.0
CC-3-102,2025-10-31,2025,10,Oct,NORM-A12-DES,ALAMBRE TW 12AWG DESNUDO NORMA X MT,ALAMBRE TW 12AWG DESNUDO NORMA X MT,MT,452733.0
CC-3-102,2025-10-31,2025,10,Oct,NORM-C19H-2/0-DES,CABLE 19 HILOS 2/0 DESNUDO NORMA X MT,CABLE 19 HILOS 2/0 DESNUDO NORMA X MT,MT,3848935.66
CC-3-102,2025-10-31,2025,10,Oct,NORM-A14-DES-R,ALAMBRE TW 14AWG DESNUDO NORMA ROLLO X 100M,ALAMBRE TW 14AWG DESNUDO NORMA ROLLO X 100M,100M,111088.0
CC-3-102,2025-10-31,2025,10,Oct,NORM-A12-DES-R,ALAMBRE TW 12AWG DESNUDO NORMA ROLLO X 100M,ALAMBRE TW 12AWG DESNUDO NORMA ROLLO X 100M,100M,658678.4
CC-3-102,2025-10-31,2025,10,Oct,10100B,BOMBILLO LED GU10 5W 6500K WELLMAX,BOMBILLO LED GU10 5W 6500K WELLMAX,WELLMAX,3375.32
CC-3-102,2025-10-31,2025,10,Oct,DSE-1020,"TACO ENCHUFABLE 1X20A M, GENERICA","TACO ENCHUFABLE 1X20A M, GENERICA",GENERICA,152086.25
CC-3-102,2025-10-31,2025,10,Oct,DSE-1030,TACO ENCHUFABLE 1X30A M GENERICA,TACO ENCHUFABLE 1X30A M GENERICA,GENERICA,12675.03
CC-3-102,2025-10-31,2025,10,Oct,DSE-1040,TACO ENCHUFABLE 1X40A LUMINEX,TACO ENCHUFABLE 1X40A LUMINEX,LUMINEX,37362.63
CC-3-102,2025-10-31,2025,10,Oct,DSE-2020,TACO ENCHUFABLE 2X20A LUMINEX,TACO ENCHUFABLE 2X20A LUMINEX,LUMINEX,59663.88
CC-3-102,2025-10-31,2025,10,Oct,DSE-3020,TACO ENCHUFABLE 3X20A LUMINEX,TACO ENCHUFABLE 3X20A LUMINEX,LUMINEX,37440.0
CC-3-102,2025-10-31,2025,10,Oct,C-010,TOMA AEREA EN CAUCHO TIPO INDUSTRIAL 15A CODELCA,TOMA AEREA EN CAUCHO TIPO INDUSTRIAL 15A CODELCA,CODELCA,21560.0
CC-3-102,2025-10-31,2025,10,Oct,SV007,CURVA PVC 3/4 PLEXIN,CURVA PVC 3/4 PLEXIN,PLEXIN,14429.81
CC-3-102,2025-10-31,2025,10,Oct,NX10024719,C. 14AWG CU VERDE THHN/THWN-2 600V X MT,C. 14AWG CU VERDE THHN/THWN-2 600V X MT,MT,66466.85
CC-3-102,2025-10-31,2025,10,Oct,NX10024728,C. 12AWG CU AZUL THHN/THWN-2 600V X MT,C. 12AWG CU AZUL THHN/THWN-2 600V X MT,MT,180729.89
CC-3-102,2025-10-31,2025,10,Oct,80007275,2X18AWG DUPLEX CU 300V M GEN,2X18AWG DUPLEX CU 300V M GEN,GEN,263079.64
CC-3-102,2025-10-31,2025,10,Oct,80007094,A. 12AWG CU ROJO THHN-2 600V ROLLO X 100 M. GEN,A. 12AWG CU ROJO THHN-2 600V ROLLO X 100 M. GEN,GEN,165195.0
CC-3-102,2025-10-31,2025,10,Oct,80007093,A. 12AWG CU AZUL THHN-2 600V ROLLOX 100 M. GEN,A. 12AWG CU AZUL THHN-2 600V ROLLOX 100 M. GEN,GEN,165195.0
CC-3-102,2025-10-31,2025,10,Oct,80007098,A. 12AWG CU AZUL THHN-2 600V X MT M. GEN,A. 12AWG CU AZUL THHN-2 600V X MT M. GEN,GEN,43225.3
CC-3-102,2025-10-31,2025,10,Oct,80007097,A. 12AWG CU BLANCO THHN-2 600V X MT M. GEN,A. 12AWG CU BLANCO THHN-2 600V X MT M. GEN,GEN,249240.66
CC-3-102,2025-10-31,2025,10,Oct,80007086,A. 12AWG CU BLANCO THHN-2 600V ROLLO X 100 M. GEN,A. 12AWG CU BLANCO THHN-2 600V ROLLO X 100 M. GEN,GEN,165195.0
CC-3-102,2025-10-31,2025,10,Oct,80007158,A. 14AWG CU VERDE THHN-2 600V ROLLO X 100 M. GEN,A. 14AWG CU VERDE THHN-2 600V ROLLO X 100 M. GEN,GEN,115453.79
CC-3-102,2025-10-31,2025,10,Oct,80007161,A. 14AWG CU VERDE THHN-2 600V X MT M. GEN,A. 14AWG CU VERDE THHN-2 600V X MT M. GEN,GEN,58634.91
CC-3-102,2025-10-31,2025,10,Oct,NX10024752,C. 8AWG CU BLANCO THHN-2 600V X MT M. GEN,C. 8AWG CU BLANCO THHN-2 600V X MT M. GEN,GEN,45798.32
CC-3-102,2025-10-31,2025,10,Oct,NX10024751,C. 8AWG CU NEGRO THHN-2 600V X MT M. GEN,C. 8AWG CU NEGRO THHN-2 600V X MT M. GEN,GEN,370077.79
CC-3-102,2025-10-31,2025,10,Oct,NX10011767,C. 12AWG CU VERDE THHN-2 600V ROLLO X 100,C. 12AWG CU VERDE THHN-2 600V ROLLO X 100,100,188945.33
CC-3-102,2025-10-31,2025,10,Oct,NX10024731,C. 12AWG CU VERDE THHN-2 600V X MT,C. 12AWG CU VERDE THHN-2 600V X MT,MT,184475.52
CC-3-102,2025-10-31,2025,10,Oct,NX10024732,C. 12AWG CU NEGRO THHN-2 600V X MT,C. 12AWG CU NEGRO THHN-2 600V X MT,MT,238754.13
CC-3-102,2025-10-31,2025,10,Oct,NX10011754,C. 12AWG CU BLANCO THHN-2 600V ROLLO X 100,C. 12AWG CU BLANCO THHN-2 600V ROLLO X 100,100,575216.83
CC-3-102,2025-10-31,2025,10,Oct,NX10011765,C. 12AWG CU ROJO THHN-2 600V ROLLO X 100,C. 12AWG CU ROJO THHN-2 600V ROLLO X 100,100,192477.02
CC-3-102,2025-10-31,2025,10,Oct,NX10024729,C. 12AWG CU ROJO THHN-2 600V X MT,C. 12AWG CU ROJO THHN-2 600V X MT,MT,361205.8
CC-3-102,2025-10-31,2025,10,Oct,NX10024727,C. 12AWG CU BLANCO THHN-2 600V X MT,C. 12AWG CU BLANCO THHN-2 600V X MT,MT,192651.81
CC-3-102,2025-10-31,2025,10,Oct,80007099,A. 12AWG CU AMARILLO THHN-2 600V X MT M. GEN,A. 12AWG CU AMARILLO THHN-2 600V X MT M. GEN,GEN,29443.32
CC-3-102,2025-10-31,2025,10,Oct,80007106,A. 12AWG CU ROJO THHN-2 600V X MT M. GEN,A. 12AWG CU ROJO THHN-2 600V X MT M. GEN,GEN,202180.18
CC-3-102,2025-10-31,2025,10,Oct,NX10011772,C. 14AWG CU AZUL THHN/THWN-2 600V ROLLO X 100,C. 14AWG CU AZUL THHN/THWN-2 600V ROLLO X 100,100,146400.0
CC-3-102,2025-10-31,2025,10,Oct,NX10034801,3X14AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X14AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,514234.42
CC-3-102,2025-10-31,2025,10,Oct,NX10034801,3X14AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X14AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,0.0
CC-3-102,2025-10-31,2025,10,Oct,NX10034796,3X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,199070.66
CC-3-102,2025-10-31,2025,10,Oct,NX10035932,2X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,2X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,282753.0
CC-3-102,2025-10-31,2025,10,Oct,NX10036051,C. 12AWG AMARILLO FREETOX 600V ROLLO X 100,C. 12AWG AMARILLO FREETOX 600V ROLLO X 100,100,394796.0
CC-3-102,2025-10-31,2025,10,Oct,NX10036052,C. 12AWG AZUL FREETOX 600V ROLLO X 100,C. 12AWG AZUL FREETOX 600V ROLLO X 100,100,394796.0
CC-3-102,2025-10-31,2025,10,Oct,NX10036053,C. 12AWG ROJO FREETOX 600V ROLLO X 100,C. 12AWG ROJO FREETOX 600V ROLLO X 100,100,394796.0
CC-3-102,2025-10-31,2025,10,Oct,NX10036054,C. 12AWG BLANCO FREETOX 600V ROLLO X 100,C. 12AWG BLANCO FREETOX 600V ROLLO X 100,100,394796.0
CC-3-102,2025-10-31,2025,10,Oct,NX10024730,C. 12AWG CU AMARILLO THHN-2 600V X MT,C. 12AWG CU AMARILLO THHN-2 600V X MT,MT,177785.3
CC-3-102,2025-10-31,2025,10,Oct,NX10011755,C. 14AWG CU BLANCO THHN-2 600V ROLLO X 100,C. 14AWG CU BLANCO THHN-2 600V ROLLO X 100,100,142641.0
CC-3-102,2025-10-31,2025,10,Oct,NX10038685,C. 8AWG NEGRO FREETOX 600V X MT M. GEN,C. 8AWG NEGRO FREETOX 600V X MT M. GEN,GEN,1569813.0
CC-3-102,2025-10-31,2025,10,Oct,NX10047972,C. 3X12AWG RO/VER/BL FREETOX TPLEX X MT M. GEN,C. 3X12AWG RO/VER/BL FREETOX TPLEX X MT M. GEN,GEN,1360492.0
CC-3-102,2025-10-31,2025,10,Oct,NX10047970,C. 3X12AWG AZ/VER/BL FREETOX TPLEX X MT M. GEN,C. 3X12AWG AZ/VER/BL FREETOX TPLEX X MT M. GEN,GEN,309332.25
CC-3-102,2025-10-31,2025,10,Oct,NX10038701,C. 12AWG AMARILLO FREETOX 600V X MT,C. 12AWG AMARILLO FREETOX 600V X MT,MT,602670.0
CC-3-102,2025-10-31,2025,10,Oct,NX10038702,C. 12AWG AZUL FREETOX 600V X MT,C. 12AWG AZUL FREETOX 600V X MT,MT,602670.0
CC-3-102,2025-10-31,2025,10,Oct,NX10038705,C. 12AWG BLANCO FREETOX 600V X MT,C. 12AWG BLANCO FREETOX 600V X MT,MT,602607.14
CC-3-102,2025-10-31,2025,10,Oct,NX10038700,C. 12AWG NEGRO FREETOX 600V X MT,C. 12AWG NEGRO FREETOX 600V X MT,MT,101849.83
CC-3-102,2025-10-31,2025,10,Oct,NX10038700,C. 12AWG NEGRO FREETOX 600V X MT,C. 12AWG NEGRO FREETOX 600V X MT,MT,0.0
CC-3-102,2025-10-31,2025,10,Oct,NX10038703,C. 12AWG ROJO FREETOX 600V X MT,C. 12AWG ROJO FREETOX 600V X MT,MT,602670.0
CC-3-102,2025-10-31,2025,10,Oct,NX10038715,C. 10AWG BLANCO FREETOX 600V X MT M. GEN,C. 10AWG BLANCO FREETOX 600V X MT M. GEN,GEN,25031.08
CC-3-102,2025-10-31,2025,10,Oct,NX10052036,2X12AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,2X12AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,165294.21
CC-3-102,2025-10-31,2025,10,Oct,NX10051997,3X12AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X12AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,161059.93
CC-3-102,2025-10-31,2025,10,Oct,NX10051967,3X10AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X10AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,GEN,222922.26
CC-3-102,2025-10-31,2025,10,Oct,T060306,CAJA 5800 2X4 PLASTICA GRIS M.JG,CAJA 5800 2X4 PLASTICA GRIS M.JG,M.JG,21411.4
CC-3-102,2025-10-31,2025,10,Oct,T060308,CAJA OCTAGONAL PLASTICA GRIS JG,CAJA OCTAGONAL PLASTICA GRIS JG,JG,24514.4
CC-3-102,2025-10-31,2025,10,Oct,T060101,CAJA 5800 2X4 PP BLANCA RETIE JG,CAJA 5800 2X4 PP BLANCA RETIE JG,JG,9992.7
CC-3-102,2025-10-31,2025,10,Oct,T070303PCB,TAPA LEVITON BLANCA JG,TAPA LEVITON BLANCA JG,JG,1522.54
CC-3-102,2025-10-31,2025,10,Oct,77CT1718N,CINTA AISLANTE NEGRA 3M,CINTA AISLANTE NEGRA 3M,3M,20469.32
CC-3-102,2025-10-31,2025,10,Oct,77CT1518Y,CINTA AISLANTE AMARILLA 3M,CINTA AISLANTE AMARILLA 3M,3M,4281.18
CC-3-102,2025-10-31,2025,10,Oct,3007392-1,C. TRENZADO 3*12AWG CU AZ/BL/VE 1000 THHN-2 X MT M.GEN,C. TRENZADO 3*12AWG CU AZ/BL/VE 1000 THHN-2 CONDUMEX X MT,MT,41078.17
CC-3-102,2025-10-31,2025,10,Oct,3005542,CABLE 8AWG BLANCO ZEROH 600V  CONDUMEX X MT,CABLE 8AWG BLANCO ZEROH 600V  CONDUMEX X MT,MT,213921.4
CC-3-102,2025-10-31,2025,10,Oct,70183,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,MAXWELL,2368.07
CC-3-102,2025-10-31,2025,10,Oct,NTS20,INTERRUPTOR SENCILLO LINEA VALENTINA CEB,INTERRUPTOR SENCILLO LINEA VALENTINA CEB,CEB,86384.88
CC-3-102,2025-10-31,2025,10,Oct,NTSTA20,INTERRUPTOR DOBLE LINEA VALENTINA CEB,INTERRUPTOR DOBLE LINEA VALENTINA CEB,CEB,30860.18
CC-3-102,2025-10-31,2025,10,Oct,NTSA15,INTERRUPTOR TRIPLE LINEA VALENTINA CEB,INTERRUPTOR TRIPLE LINEA VALENTINA CEB,CEB,7415.07
CC-3-102,2025-10-31,2025,10,Oct,LM5121,INTERRUPTOR SENCILLO NEGRO LINEA STAR BLACK CEB,INTERRUPTOR SENCILLO NEGRO LINEA STAR BLACK CEB,CEB,87200.77
CC-3-102,2025-10-31,2025,10,Oct,LM5211,INTERRUPTOR DOBLE NEGRO LINEA STAR BLACK CEB,INTERRUPTOR DOBLE NEGRO LINEA STAR BLACK CEB,CEB,25976.6
CC-3-102,2025-10-31,2025,10,Oct,NTST15,TOMA COAXIAL NEGRO LINEA STAR BLACK CEB,TOMA COAXIAL NEGRO LINEA STAR BLACK CEB,CEB,4711.23
CC-3-102,2025-10-31,2025,10,Oct,NTST15TC,TOMA CORRIENTE DOBLE LINEA VALENTINA CEB,TOMA CORRIENTE DOBLE LINEA VALENTINA CEB,CEB,232897.63
CC-3-102,2025-10-31,2025,10,Oct,IPL24,"PANEL LED 24W 10"" 6500K RED. S/P MERCURY",PANEL LED 24W 10 6500K RED. S/P MERCURY,MERCURY,12967.09
CC-3-102,2025-10-31,2025,10,Oct,IBL19,BOMBILLO LED VELA E27 5W 6500K MERCURY,BOMBILLO LED VELA E27 5W 6500K MERCURY,MERCURY,2548.0
CC-3-102,2025-10-31,2025,10,Oct,IBL87,BOMBILLO LED 7W E27 3000K A60 MERCURY,BOMBILLO LED 7W E27 3000K A60 MERCURY,MERCURY,1599.0
CC-3-102,2025-10-31,2025,10,Oct,IBL11,BOMBILLO LED 40W E27 6500K MERCURY,BOMBILLO LED 40W E27 6500K MERCURY,MERCURY,12620.0
CC-3-102,2025-10-31,2025,10,Oct,ETI35,INT. DOBLE CONM. PREMIUM WHITE MERCURY,INT. DOBLE CONM. PREMIUM WHITE MERCURY,MERCURY,8918.0
CC-3-102,2025-10-31,2025,10,Oct,ETI41,TOMA COAXIAL PREMIUM WHITE MERCURY,TOMA COAXIAL PREMIUM WHITE MERCURY,MERCURY,6880.0
CC-3-102,2025-10-31,2025,10,Oct,ETI40,TOMA TELEFONICA SENCILLA PREMIUM WHITE MERCURY,TOMA TELEFONICA SENCILLA PREMIUM WHITE MERCURY,MERCURY,20640.0
CC-3-102,2025-10-31,2025,10,Oct,ESE10,SENSOR LISO PARA TECHO 360º MERCURY,SENSOR LISO PARA TECHO 360º MERCURY,MERCURY,27850.0
CC-3-102,2025-10-31,2025,10,Oct,ESE06,SENSOR OJO DE BUEY INC. TECHO 360º MERCURY,SENSOR OJO DE BUEY INC. TECHO 360º MERCURY,MERCURY,13925.0
CC-3-102,2025-10-31,2025,10,Oct,ETI36,INT. TRIPLE CONM. PREMIUM WHITE MERCURY,INT. TRIPLE CONM. PREMIUM WHITE MERCURY,MERCURY,6052.0
CC-3-102,2025-10-31,2025,10,Oct,ETI38,TOMA + INT. PREMIUM WHITE MERCURY,TOMA + INT. PREMIUM WHITE MERCURY,MERCURY,4459.0
CC-3-102,2025-10-31,2025,10,Oct,ETI78,TOMA GFCI 20A NEGRA MERCURY,TOMA GFCI 20A NEGRA MERCURY,MERCURY,150504.15
CC-3-102,2025-10-31,2025,10,Oct,CR-AMA,CONECTOR DE RESORTE AMARILLO ECO GEM,CONECTOR DE RESORTE AMARILLO ECO GEM,GEM,58727.39
CC-3-102,2025-10-31,2025,10,Oct,CR-ROJO,CONECTOR DE RESORTE  ROJO ECO GEM,CONECTOR DE RESORTE  ROJO ECO GEM,GEM,45071.0
CC-3-102,2025-10-31,2025,10,Oct,NTST15T,TOMA CORRIENTE DOBLE LINEA STAR BLACK CEB,TOMA CORRIENTE DOBLE LINEA STAR BLACK CEB,CEB,256319.83
CC-3-102,2025-10-31,2025,10,Oct,CON-COB,CONECTOR VARILLA COBRE,CONECTOR VARILLA COBRE,COBRE,7445.13
CC-3-102,2025-10-31,2025,10,Oct,KL-1071,TOMA T. LEVITON BLANCA KARLUZ,TOMA T. LEVITON BLANCA KARLUZ,KARLUZ,6897.48
CC-3-102,2025-10-31,2025,10,Oct,IPL05,"PANEL LED 12W 6"" 6500K RED. INC. MERCURY",PANEL LED 12W 6 6500K RED. INC. MERCURY,MERCURY,92811.1
CC-3-102,2025-10-31,2025,10,Oct,IPL22,"PANEL LED S/P RED. 12W 6"" 6500K  MERCURY",PANEL LED S/P RED. 12W 6 6500K  MERCURY,MERCURY,41376.0
CC-3-102,2025-10-31,2025,10,Oct,IPL07,"PANEL LED 24W 10"" 6500K RED. INC. MERCURY",PANEL LED 24W 10 6500K RED. INC. MERCURY,MERCURY,36039.0
CC-3-102,2025-10-31,2025,10,Oct,KL-2617,DETECTOR  DE HUMO 360º 110V KARLUZ,DETECTOR  DE HUMO 360º 110V KARLUZ,KARLUZ,14661.92
CC-3-102,2025-10-31,2025,10,Oct,KL-2493,FOTOCELDA MINI AC110-220V  6A KARLUZ,FOTOCELDA MINI AC110-220V  6A KARLUZ,KARLUZ,7249.0
CC-3-102,2025-10-31,2025,10,Oct,PEST-1/2,PRENSA ESTOPA 1/2,PRENSA ESTOPA 1/2,1/2,82352.0
CC-3-102,2025-10-31,2025,10,Oct,KL-1227,CINTA ALISLANTE NEGRA 15 MTS GRANDE UL FMX VL M.GENERICA,CINTA ALISLANTE NEGRA 15 MTS GRANDE UL FMX VL M.GENERICA,M.GENERICA,41882.02
CC-3-102,2025-10-31,2025,10,Oct,EVE01,"EXTRACTOR DE BAÑO 4"" BLANCO MERCURY",EXTRACTOR DE BAÑO 4 BLANCO MERCURY,MERCURY,134994.42
