Tipo,Código producto,Nombre producto,Referencia fábrica,Categoría,Estado,Impuesto cargo,Descripción larga,Es incluido,Inventariable,Saldo cantidades,Visible en facturas de venta,Stock mínimo,Precio de venta 1,Precio de venta 2
Producto,P37588-36,TAPA FOTOCELDA NEMA SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37648-80,LED HERMETICA 2X18W T8 DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,24.0,SI,0.0,,
Producto,P37649-80,LAMPARA LED HERMETICA 6500K 1X18W T8 DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,P37650-80,LAMPARA LED HERMETICA 6500K 2X18W T8 PC DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,P37651-80,LAMPARA LED HERMETICA 6500K 1X18W T8 PC DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37652-80,LAMPARA LED HERMETICA 4000K 2X18W T8 PC NW  SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37653-80,LAMPARA LED HERMETICA 4000K 1X18W T8 PC NW SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37661-36,KIT SOLAR STR. ZD216 4000K 40W 66P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37785-36,KIT SOLAR STR. ZD216 4000K 40W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37786-36,KIT SOLAR STR. ZD216 4000K 60W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37787-36,KIT SOLAR STR. ZD216 4000K 80W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37875-36,LAMPARA LED MNCONTINUUM 4000K 15-40W NW SP12 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37876-36,LAMPARA LED MNCONTINUUM 4000K 20-60W NW SP18 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37877-36,LAMPARA LED MNCONTINUUM 4000K 30-60W NW SP24 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37881,LED CONTINUUM SUSPENDER 95-110W 9500-10800 LM 4000K,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37883-36,LAMPARA LED MNCONTINUUM 4000K 15-40W NW IN12 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37884-36,LAMPARA LED MNCONTINUUM 4000K 20-60W NW IN18 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P37885-36,LAMPARA LED MNCONTINUUM 4000K 30-60W NW IN24 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38042-36,LAMPARA LED MNCONTINUUM 4000K 60-95W NW SP36 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38043-36,LAMPARA LED MNCONTINUUM 4000K 60-95W NW IN36 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38049-36,LAMPARA LED HIGHBAY 6000K 100W GC015 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38051-36,LAMPARA LED HIGHBAY 6000K 150W GC015 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38052-36,LAMPARA LED HIGHBAY 6000K  200W GC015 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38053-36,LAMPARA LED HIGHBAY 5700K 100W GC350 EMRG  SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38054-36,LAMPARA LED HIGHBAY 5700K 150W GC350 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38055-36,LAMPARA LED HIGHBAY 5700K 200W GC350 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38057-36,LAMPARA LED HIGHBAY 5700K 240W GC350 EMERG SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38059-36,LAMPARA LED EMERG AVISO FL DCHA VERDE SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,P38064-36,LAMPARA LED EMERG AVISO FL IZQ  VERDE SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,P38065-36,LAMPARA LED EMERG AVISO FL ARRIBA VERDA SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,5.0,SI,0.0,,
Producto,P38066-36,LAMPARA LED EMERG AVISO FL ABAJO VERDE SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,5.0,SI,0.0,,
Producto,P38154-36,KIT SOLAR SYLFLOOD 5000K 80W 100P LI SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38155-36,KIT SOLAR SYLFLOOD 5000K 180W 5H LI SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38158-36,KIT SOLAR SYLFLOOD 5000K 120W5H LI SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38172-36,LAMPARA LED MINICONTINUUM 4000K 40W NW SP12 SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38190-36,KIT SOLAR SYL-SECURE 5000K 40W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38200-80,LAMPARA LED HERMETIC 6500K 1X18W T8 PC DL HF SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38201-80,LAMPARA LED HERMETIC 4000K 1X18W T8 PC NW HF SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38202-80,LAMPARA LED HERMETIC 6500K 2X18W T8 PC DL HF SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38203-80,LAMPARA LED HERMETICA 4000K  2X18W T8 PC NW HF SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38214-36,KIT SOLAR SYL-STREET 4000K 35W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38215-36,KIT SOLAR SYL-STREET 4000K 60W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38216-36,KIT SOLAR SYL-STREET 4000K 90W 100P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38220-36,KIT SOLAR SYL-STREET 4000K 35W 66P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38221-36,KIT SOLAR SYL-STREET 4000K 60W 66P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38222-36,KIT SOLAR SYL-STREET 4000K 90W 66P SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38226-36,KIT SOLAR SYLFLOOD 5000K 120W PC 2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38228-36,KIT SOLAR SYLFLOOD 5000K 150W PC 2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38229-36,KIT SOLAR SYLFLOOD 5000K 150W PC2.5D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38230-36,KIT SOLAR SYLFLOOD 5000K 150W PC 3D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38231-36,KIT SOLAR SYLFLOOD 5000K 180W PC 2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38232-36,KIT SOLAR SYLFLOOD 5000K 180W PC 3D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38233-36,KIT SOLAR SYL-STREET 4000K 120W PC2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38234-36,KIT SOLAR SYL-STREET 4000K 120WPC2.5D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38235-36,KIT SOLAR SYL-STREET 4000K 150W PC2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38236-36,KIT SOLAR SYL-STREET 4000K 150WPC2.5D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38237-36,KIT SOLAR SYL-STREET 4000K 150W PC3D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38238-36,KIT SOLAR SYL-STREET 4000K 180W PC2D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38239-36,KIT SOLAR SYL-STREET 4000K 180WPC3D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38254-36,KIT SOLAR SYL-STREET 4000K 35W100P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38255-36,KIT SOLAR SYL-STREET 4000K 60W100P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38256-36,KIT SOLAR SYL-STREET 4000K 90W100P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38257-36,KIT SOLAR SYL-STREET 4000K 35W66P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38258-36,KIT SOLAR SYL-STREET 4000K 60W66P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38259-36,KIT SOLAR SYL-STREET 4000K 90W66P PC SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P38260-36,KIT SOLAR SYLFLOOD 5000K 120W PC2.5D SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40065-16,LED EMERGENCIA 5W DL 45 PCS M. SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,16.0,SI,0.0,,
Producto,P40066-16,LED EMERGENCIA 10W DL 75 PCS M. SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,15.0,SI,0.0,,
Producto,P40072-19,LED EMERG AVISO ST,,Productos,Activo,IVA 19%,,NO,Si,7.0,SI,0.0,,
Producto,P40073-39,LED EMERGENCIA AVISO 4S MARCA SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40074-20,LED HERMETICA 36W DLECO PROOF SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40091-36,LED HIGHBAY 100W DL GC015 DIM SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40092-36,LED HIGHBAY 150W DL GC015 DIM SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40094-19,LED PANEL RD 35W DL UNV SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,10.0,SI,0.0,,
Producto,P40101-36,LED JETA SOLAR 3000LM DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40114-41,LED JETA SOLAR 4700LM DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40129-41,LED JET SOLAR 3000LM DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,P40130-24,LED REFLECTOR JETA 300W DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40137-41,LED JETA SOLAR 4000LM DL SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40153-36,LED LIGHT SOLAR S200 DL START SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40154-36,LED LIGHT SOLAR S250 DL START SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40155-36,LED LIGHT SOLAR S300 DL START SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40285-30,LED PANEL RD 12W WW MV SP SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,15.0,SI,0.0,,
Producto,P40286-33,LED PANEL RD 18W WW MV SP SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40287-33,PANEL LED RD 24W WW MV SP 100-2403000K SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,P40412-19,PANEL DECO RD 18W WW MV SP ST SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,P40540-33,LED ASTRO RC SOLAR 1000 LM SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,15.0,SI,0.0,,
Producto,PANEL14,PANEL LED REDONDO INCRUSTAR 12 W 3500K,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAT00120,PATCH PANEL 48PTS CAT6 PARA RACK ORTRONIX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAT0030,PATCH CORD CAT 6 0.5 MTS ROJO SUR-LINK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU5011G,CAJA PAU 30X50X11 PLUS GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU5011G-E,CAJA PAU 30X50X11 ESTANDAR GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU506G,CAJA PAU 30X50X6 PLUS GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU506G-E,CAJA PAU 30X50X6 ESTANDAR GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU506G-H,CAJA PAU 30X50X6 ESTANDAR TAPA PLUS GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PAU508G-E,CAJA PAU 30X50X8 ESTANDAR GAL TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PEGFROS,PEGANTE FIJADOR DE ROSCAS M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PER/GAL1,PERCHA PESADA 1 PUESTO GALV. GE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PERA2,GRAPA 3/4 COLGANTE PERA UL M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PERES3M,"PERFIL ESQUINERO * 3 MTRS M,GENERICA",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PERINCAL,PERFIL INCRUSTAR ALUMINIO 3MTR M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PERSBAL,PERFIL SOBREPONER ALUMINIO 3MTR 4 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PEST-1/2,PRENSA ESTOPA 1/2,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PIAECA0160,PINCHA APOYA POSTE  M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PIMABLR160,AEROSOL MASSO NARANJA OSCURO 7 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PINZ-TRUP,PINZA AMPERIMETRICA TRUPER M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PISTSIKA,PISTOLA APLICA SIKA M. SIKA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PL-08-GC,PLATINA 0.074 M X 0.20 M CAL 18 GC PERALTA PERFILERIA,,Productos,Activo,IVA 19%,,Si,Si,167.0,SI,0.0,,
Producto,PLACA-DO,PLACA DOBLE TIPO AMERICANA BLANCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PLACOB3/16, PLATINA EN COBRE DE 3/16 X 20 CM M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PLG6,TAPON 2 HIERRO CABEZA CUADRADA M GENERICA,,Productos,Activo,IVA 19%,,NO,Si,0.0,SI,0.0,,
Producto,PN-18WC-DM,PANEL LED REDONDO INC. 18W 3000K DIMERIZABLE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,POEBC99330,PONCHADORA HIDRAULICA EBCHQ  GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,POECTMYAC4,PONCHADORA CRIMPING TOOLS MC4,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,POHATE04WF,PONCHADORA SPK TERMINAL AISLADO Y PIN HUECO 06WF2 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PREN21MM-3/4,PRENSA ESTOPA DE 3/4 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PRENPG25,PRENSAESTOPA PLASTICA PG25,,Productos,Activo,IVA 19%,,NO,Si,0.0,SI,0.0,,
Producto,PRENPG29,PRENSAESTOPA PLASTICA PG29,,Productos,Activo,IVA 19%,,NO,Si,0.0,SI,0.0,,
Producto,PRESTOP1,PRENSA ESTOPA DE 1,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PRESTOP3/8,PRENSA ESTOPA 3/8 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,productogenericonube,Producto genérico del sistema Siigo Nube (POS - WhatsApp),,Productos,Activo,IVA 19%,,NO,NO,,SI,0.0,,
Servicio,PROT,PROTOCOLO,,Servicios,Activo,IVA 19%,,Si,NO,,SI,0.0,,
Producto,PRTPC17704,PRENSA DE 8 PARA TARRAJA GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PSRG201204,PISTOLA CALOR RANGER 1500W 20120 04 M.RANGER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PSTRR17558,PISTOLA CALAFATEO TRUPER REFORZADA 17558,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01010001,CANALETA 10X4 C26 CON DIVISION BLANCO GF,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01012001,CANALETA 6X4  C26 S/D BLANCO MENTA GOFRADO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01015001,CANALETA 12*5 C 24 C7D BLANCO MENTA GOFRADO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01015049,CANALETA 12X5 CALIBRE C26/T24 C/D BLANCO MENTA GOFRADO,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,PT01020001,TROQUEL 6CM SENCILLO LEVINTON C24 BLANCO MENTA GF M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01020031,TROQUEL 12 CM SENCILLO LEVINTON C22 BLANCO MENTA GF,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01020051,TROQUEL 8CM SENCILLO LEVITON C22 BLANCO GF,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT01022026,TROQUEL 10CM MIXTO 1 LEVITON + 1 DATOS CAL. 22 BLANCO,,Productos,Activo,IVA 19%,,Si,Si,6.0,SI,0.0,,
Producto,PT144160B,PLACA SENCILLA MAS SOPORTE ASTRAL BLANCA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT144166B,PLACA CIEGA MAS SOPORTE ASTRAL BLANCA M. CILES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT144414B,INTERRUPTOR SENCILLO 10A/127V NOVA BLANCO M. CILES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PT144420B,PULSADOR TIMBRE SENCILLO 10A/127V NOVA BLANCO M.CILES,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PTO1020021,TROQUEL 10CM SENCILLO LEVITON C22 BCO MENTA GF,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PTO1020055,TROQUEL 10 CM LEVINTON LEVINTON BLANCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PTO1024011,TROQUEL 10CM TRIPLE 2LEV 1DAT C22 BCO MENTA GF,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PUDWD28496,ESCALERA EXTENSION DIELECTRICA 28 PASOS FIBRA DE VIDRIO M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PUNCAPAL60CM,PUNTA CAPTADORA EN ALUMINIO 60 CMS BASE FIJA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PUTPC16452,PULIDORA TOTAL 4-1/2 750W M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,PZSTP84101,PINZA P/LARGA ELECTRICA STANLEY 6 84-101 M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,R01-001-20A,REGLETA PLASTICA 20AMP,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,R1050,CABLE No 14 BLANCO ROLLO ARGOS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,R1051,CABLE No 14 NEGRO ROLLO ARGOS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,R1052,CABLE No 14 ROJO ROLLO ARGOS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,RE21,REDUCCION 3/4A 1/2HIERRO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,RECTRI3AD,RECONECTADOR TRIFASICO 3AD DE 27KV M. SIEMENS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,REF-1366,TENSOR ANTIFRAUDE PEQUEÑO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,REF-1367,TENSOR ACOMETIDA TRIFASICA GRANDE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,REF4800PHILLI,REFLECTOR LED SOLAR 32W 4800 LUM PHILLIPS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,REFSOL100W,LED STREET SOLAR 100W MASTER LIGHTS,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,REFSOL200W,LED STREET SOLAR 200W MASTER LIGHTS,,Productos,Activo,IVA 19%,,NO,Si,1.0,SI,0.0,,
Producto,RegistroManual,Registro manual,,Productos,Activo,,,Si,NO,,SI,0.0,,
Producto,REM-1/8,REMACHE 1/8 M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,RIMEGA1MT,RIEN DIN OMEGA DE 1 MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,S/NADOR15KV600A,SECCIONADOR MONOPOLAR TIPO CUCHILLA 15 KV 600 A M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,S7-INTC1075,INTERRUPTOR SENCILLO CONMUTABLE (2 POSICIONES) N7 CON 1 PERFORACION M.SOLDEXEL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SACHIDR22-60, SACABOCADO HIDRAULICO EBCHQ 22-60 5MM M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCH40-2,CURVA PVC SCH40 2 M. PLASTIMEC,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB58353,SIERRACOPA BIMETAL 29MM 1-1/8 PARA 3/4 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB58357,SIERRACOPA BIMETAL 35MM 1-3/8 PATRA 1 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB58360,SIERRACOPA BIMETAL 29MM 1-3/4 PARA 1-1/4 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB58361,SIERRACOPA BIMETAL 29MM 2 PARA 1-1/2 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB58362,SIERRACOPA BIMETAL 29MM 1-1/2 PARA 2 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SCRGB5851,SIERRACOPA BIMETAL 22MM 7/8 PARA 1/2 M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDAB316X60,SONDA ACERO PESCAMIN BOLSA 3/16 X 60 MRS GENERICO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS100,BREAKER INDUSTRIAL 100A STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS150,BREAKER INDUSTRIAL 150A STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS50,BREAKER INDUSTRIAL 50A STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS63,BREAKER INDUSTRIAL 63A 36KA 220-25KA M. STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS70,BREAKER INDUSTRIAL 70A STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDJS80,BREAKER INDUSTRIAL 80A STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDZD61C16,BREAKER RIEL 1*16,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDZD61C20,BREAKER RIEL 1X20A 6KA STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,SDZD61C32,MINIBREAKER RIEL 32A 6KS M. STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
